,rent,RegionName,RegionID
601,1061.6692105398515,"Bakersfield, CA",394357
602,1978.9001684361424,"Oxnard, CA",394952
603,1450.0733683297217,"Stockton, CA",395134
604,1129.8550502589812,"Modesto, CA",394871
605,1993.466711342266,"Santa Rosa, CA",395068
606,1115.382305218968,"Visalia, CA",395195
607,1579.3457754789245,"Vallejo, CA",395183
608,1935.0761354764368,"Santa Maria, CA",753917
609,1636.143841039337,"Salinas, CA",395050
610,1808.0124897145845,"San Luis Obispo, CA",395061
611,1141.144051858796,"Merced, CA",394851
612,2304.8599131110022,"Santa Cruz, CA",395065
613,1102.5711711658091,"Chico, CA",394464
614,960.940162141794,"Redding, CA",395018
615,1024.7445812237686,"El Centro, CA",394559
616,1168.5792310264512,"Yuba City, CA",395246
617,1024.7445812237686,"Madera, CA",394814
618,1024.7445812237686,"Hanford, CA",394662
619,2022.76371911937,"Napa, CA",394900
620,1024.7445812237686,"Eureka, CA",394577
621,1024.7445812237686,"Truckee, CA",395166
622,1024.7445812237686,"Ukiah, CA",395175
623,1024.7445812237686,"Clearlake, CA",394472
624,1024.7445812237686,"Red Bluff, CA",395016
625,1024.7445812237686,"Sonora, CA",753920
626,1024.7445812237686,"Crescent City, CA",394508
627,2045.968357685746,"Los Angeles, CA",753899
628,2661.9497708269187,"San Francisco, CA",395057
629,1484.0981372601352,"Riverside, CA",395025
630,1878.5768332812656,"San Diego, CA",395056
631,1444.4431871066388,"Sacramento, CA",395045
632,2812.8104933202835,"San Jose, CA",395059
633,1083.5512594186127,"Fresno, CA",394619
634,1066.388089780773,"Bakersfield, CA",394357
635,1996.89909763169,"Oxnard, CA",394952
636,1453.3917534131822,"Stockton, CA",395134
637,1141.6019680386885,"Modesto, CA",394871
638,1999.9311946624832,"Santa Rosa, CA",395068
639,1113.141949596651,"Visalia, CA",395195
640,1592.0538928727287,"Vallejo, CA",395183
641,1943.3420935795157,"Santa Maria, CA",753917
642,1628.442306151171,"Salinas, CA",395050
643,1830.7362769022252,"San Luis Obispo, CA",395061
644,1151.1889009357114,"Merced, CA",394851
645,2301.6454130144757,"Santa Cruz, CA",395065
646,1114.0972486776025,"Chico, CA",394464
647,966.0689368832552,"Redding, CA",395018
648,1029.414793637569,"El Centro, CA",394559
649,1158.5599742686595,"Yuba City, CA",395246
650,1029.414793637569,"Madera, CA",394814
651,1029.414793637569,"Hanford, CA",394662
652,2061.757607098792,"Napa, CA",394900
653,1029.414793637569,"Eureka, CA",394577
654,1029.414793637569,"Truckee, CA",395166
655,1029.414793637569,"Ukiah, CA",395175
656,1029.414793637569,"Clearlake, CA",394472
657,1029.414793637569,"Red Bluff, CA",395016
658,1029.414793637569,"Sonora, CA",753920
659,1029.414793637569,"Crescent City, CA",394508
660,2051.6654310577346,"Los Angeles, CA",753899
661,2652.0706518596953,"San Francisco, CA",395057
662,1494.0171892546264,"Riverside, CA",395025
663,1881.8324147506155,"San Diego, CA",395056
664,1442.507103566419,"Sacramento, CA",395045
665,2794.2141042683324,"San Jose, CA",395059
666,1090.555880445443,"Fresno, CA",394619
667,1066.0777404270395,"Bakersfield, CA",394357
668,1998.046645517597,"Oxnard, CA",394952
669,1459.356924505387,"Stockton, CA",395134
670,1139.004139035288,"Modesto, CA",394871
671,1978.458223955836,"Santa Rosa, CA",395068
672,1106.6704443632354,"Visalia, CA",395195
673,1596.8837437172758,"Vallejo, CA",395183
674,1939.803847638001,"Santa Maria, CA",753917
675,1639.9621810791357,"Salinas, CA",395050
676,1835.6089199483708,"San Luis Obispo, CA",395061
677,1157.2296399688787,"Merced, CA",394851
678,2330.693123154645,"Santa Cruz, CA",395065
679,1118.0835487823772,"Chico, CA",394464
680,969.4598831335804,"Redding, CA",395018
681,1025.6335614190398,"El Centro, CA",394559
682,1157.412054869521,"Yuba City, CA",395246
683,1025.6335614190398,"Madera, CA",394814
684,1025.6335614190398,"Hanford, CA",394662
685,2057.025831199454,"Napa, CA",394900
686,1025.6335614190398,"Eureka, CA",394577
687,1025.6335614190398,"Truckee, CA",395166
688,1025.6335614190398,"Ukiah, CA",395175
689,1025.6335614190398,"Clearlake, CA",394472
690,1025.6335614190398,"Red Bluff, CA",395016
691,1025.6335614190398,"Sonora, CA",753920
692,1025.6335614190398,"Crescent City, CA",394508
693,2053.0534533999885,"Los Angeles, CA",753899
694,2631.243234242246,"San Francisco, CA",395057
695,1495.9333527923409,"Riverside, CA",395025
696,1883.5159631733331,"San Diego, CA",395056
697,1445.7977648163092,"Sacramento, CA",395045
698,2758.005843382231,"San Jose, CA",395059
699,1087.3104331210002,"Fresno, CA",394619
700,1060.609535922419,"Bakersfield, CA",394357
701,2003.9447972004432,"Oxnard, CA",394952
702,1467.6847253736755,"Stockton, CA",395134
703,1144.7187845585972,"Modesto, CA",394871
704,1984.691653120594,"Santa Rosa, CA",395068
705,1116.7052828419555,"Visalia, CA",395195
706,1596.4537901617414,"Vallejo, CA",395183
707,1946.1945634196748,"Santa Maria, CA",753917
708,1637.006027847936,"Salinas, CA",395050
709,1834.1207367616848,"San Luis Obispo, CA",395061
710,1155.022601431277,"Merced, CA",394851
711,2379.214653753508,"Santa Cruz, CA",395065
712,1118.510802302343,"Chico, CA",394464
713,973.521436829334,"Redding, CA",395018
714,1023.9899065252536,"El Centro, CA",394559
715,1173.99885681581,"Yuba City, CA",395246
716,1023.9899065252536,"Madera, CA",394814
717,1023.9899065252536,"Hanford, CA",394662
718,2038.4415266562955,"Napa, CA",394900
719,1023.9899065252536,"Eureka, CA",394577
720,1023.9899065252536,"Truckee, CA",395166
721,1023.9899065252536,"Ukiah, CA",395175
722,1023.9899065252536,"Clearlake, CA",394472
723,1023.9899065252536,"Red Bluff, CA",395016
724,1023.9899065252536,"Sonora, CA",753920
725,1023.9899065252536,"Crescent City, CA",394508
726,2055.324285926484,"Los Angeles, CA",753899
727,2617.8709311660486,"San Francisco, CA",395057
728,1499.5912722332514,"Riverside, CA",395025
729,1883.7441853767557,"San Diego, CA",395056
730,1445.9614178963234,"Sacramento, CA",395045
731,2742.7907101437977,"San Jose, CA",395059
732,1090.4299233959453,"Fresno, CA",394619
733,1059.513552644026,"Bakersfield, CA",394357
734,1997.026191377592,"Oxnard, CA",394952
735,1476.5459729164654,"Stockton, CA",395134
736,1150.383082432386,"Modesto, CA",394871
737,1978.099293070554,"Santa Rosa, CA",395068
738,1119.9772676517073,"Visalia, CA",395195
739,1597.7126285810853,"Vallejo, CA",395183
740,1950.059845473416,"Santa Maria, CA",753917
741,1638.7493337374683,"Salinas, CA",395050
742,1827.556346737485,"San Luis Obispo, CA",395061
743,1149.747440960207,"Merced, CA",394851
744,2378.9790493838955,"Santa Cruz, CA",395065
745,1115.1648982201043,"Chico, CA",394464
746,975.1514977032894,"Redding, CA",395018
747,1020.3807613519605,"El Centro, CA",394559
748,1183.0595473891694,"Yuba City, CA",395246
749,1020.3807613519605,"Madera, CA",394814
750,1020.3807613519605,"Hanford, CA",394662
751,2034.9113692255244,"Napa, CA",394900
752,1020.3807613519605,"Eureka, CA",394577
753,1020.3807613519605,"Truckee, CA",395166
754,1020.3807613519605,"Ukiah, CA",395175
755,1020.3807613519605,"Clearlake, CA",394472
756,1020.3807613519605,"Red Bluff, CA",395016
757,1020.3807613519605,"Sonora, CA",753920
758,1020.3807613519605,"Crescent City, CA",394508
759,2057.163588019254,"Los Angeles, CA",753899
760,2607.182143793375,"San Francisco, CA",395057
761,1498.5145451066485,"Riverside, CA",395025
762,1886.856390994977,"San Diego, CA",395056
763,1454.204126575251,"Sacramento, CA",395045
764,2731.152921705317,"San Jose, CA",395059
765,1088.7950835479858,"Fresno, CA",394619
766,1061.9064851054602,"Bakersfield, CA",394357
767,1992.8370889733624,"Oxnard, CA",394952
768,1480.5417775955198,"Stockton, CA",395134
769,1158.7356378975148,"Modesto, CA",394871
770,1973.4414070000053,"Santa Rosa, CA",395068
771,1127.880704422287,"Visalia, CA",395195
772,1605.657708816714,"Vallejo, CA",395183
773,1954.9138899767272,"Santa Maria, CA",753917
774,1633.5583406069554,"Salinas, CA",395050
775,1834.0468373861977,"San Luis Obispo, CA",395061
776,1158.6491366515866,"Merced, CA",394851
777,2370.322630970265,"Santa Cruz, CA",395065
778,1117.2766200359972,"Chico, CA",394464
779,973.0360730957724,"Redding, CA",395018
780,1019.2503146667024,"El Centro, CA",394559
781,1197.193135582709,"Yuba City, CA",395246
782,1019.2503146667024,"Madera, CA",394814
783,1019.2503146667024,"Hanford, CA",394662
784,2036.6557848496948,"Napa, CA",394900
785,1019.2503146667024,"Eureka, CA",394577
786,1019.2503146667024,"Truckee, CA",395166
787,1019.2503146667024,"Ukiah, CA",395175
788,1019.2503146667024,"Clearlake, CA",394472
789,1019.2503146667024,"Red Bluff, CA",395016
790,1019.2503146667024,"Sonora, CA",753920
791,1019.2503146667024,"Crescent City, CA",394508
792,2070.9308717230156,"Los Angeles, CA",753899
793,2616.707148638985,"San Francisco, CA",395057
794,1509.4949883957624,"Riverside, CA",395025
795,1893.40783115306,"San Diego, CA",395056
796,1462.0629069461306,"Sacramento, CA",395045
797,2756.712008801263,"San Jose, CA",395059
798,1090.2946880204488,"Fresno, CA",394619
799,1068.4550582183715,"Bakersfield, CA",394357
800,1991.0169110412205,"Oxnard, CA",394952
801,1483.1350257451268,"Stockton, CA",395134
802,1164.76874233627,"Modesto, CA",394871
803,1975.195049307936,"Santa Rosa, CA",395068
804,1127.0561435240345,"Visalia, CA",395195
805,1619.263849793663,"Vallejo, CA",395183
806,1966.0073900387365,"Santa Maria, CA",753917
807,1657.321236700952,"Salinas, CA",395050
808,1855.7848925308529,"San Luis Obispo, CA",395061
809,1173.943482478753,"Merced, CA",394851
810,2378.9738295963907,"Santa Cruz, CA",395065
811,1129.007795978496,"Chico, CA",394464
812,972.5268778456094,"Redding, CA",395018
813,1010.5029966499603,"El Centro, CA",394559
814,1199.068384674783,"Yuba City, CA",395246
815,1010.5029966499603,"Madera, CA",394814
816,1010.5029966499603,"Hanford, CA",394662
817,2033.559616046777,"Napa, CA",394900
818,1010.5029966499603,"Eureka, CA",394577
819,1010.5029966499603,"Truckee, CA",395166
820,1010.5029966499603,"Ukiah, CA",395175
821,1010.5029966499603,"Clearlake, CA",394472
822,1010.5029966499603,"Red Bluff, CA",395016
823,1010.5029966499603,"Sonora, CA",753920
824,1010.5029966499603,"Crescent City, CA",394508
825,2088.038645415533,"Los Angeles, CA",753899
826,2636.1984971689258,"San Francisco, CA",395057
827,1520.693573373598,"Riverside, CA",395025
828,1911.3784293675683,"San Diego, CA",395056
829,1481.7097044628808,"Sacramento, CA",395045
830,2777.073697897383,"San Jose, CA",395059
831,1090.4666966370178,"Fresno, CA",394619
832,1074.0771095978662,"Bakersfield, CA",394357
833,2006.502235933535,"Oxnard, CA",394952
834,1494.2215604790522,"Stockton, CA",395134
835,1173.4703921039293,"Modesto, CA",394871
836,2000.4410425564351,"Santa Rosa, CA",395068
837,1133.8472655712924,"Visalia, CA",395195
838,1633.8175977615383,"Vallejo, CA",395183
839,1968.25038725638,"Santa Maria, CA",753917
840,1667.0158281047563,"Salinas, CA",395050
841,1857.5183451902424,"San Luis Obispo, CA",395061
842,1183.957649912369,"Merced, CA",394851
843,2343.9490501579944,"Santa Cruz, CA",395065
844,1139.1204299584924,"Chico, CA",394464
845,982.1979849038978,"Redding, CA",395018
846,1022.8987083637212,"El Centro, CA",394559
847,1209.2500065527952,"Yuba City, CA",395246
848,1022.8987083637212,"Madera, CA",394814
849,1022.8987083637212,"Hanford, CA",394662
850,2036.537887121567,"Napa, CA",394900
851,1022.8987083637212,"Eureka, CA",394577
852,1022.8987083637212,"Truckee, CA",395166
853,1022.8987083637212,"Ukiah, CA",395175
854,1022.8987083637212,"Clearlake, CA",394472
855,1022.8987083637212,"Red Bluff, CA",395016
856,1022.8987083637212,"Sonora, CA",753920
857,1022.8987083637212,"Crescent City, CA",394508
858,2109.809023915191,"Los Angeles, CA",753899
859,2662.581201512641,"San Francisco, CA",395057
860,1533.118838589982,"Riverside, CA",395025
861,1930.3130397903208,"San Diego, CA",395056
862,1502.3575566278748,"Sacramento, CA",395045
863,2810.539336741274,"San Jose, CA",395059
864,1094.464810091369,"Fresno, CA",394619
865,1077.8135987118064,"Bakersfield, CA",394357
866,2037.5882977496465,"Oxnard, CA",394952
867,1498.9775778988314,"Stockton, CA",395134
868,1187.561416865276,"Modesto, CA",394871
869,2020.9575119906185,"Santa Rosa, CA",395068
870,1139.754650164487,"Visalia, CA",395195
871,1643.386330590319,"Vallejo, CA",395183
872,1995.529898885168,"Santa Maria, CA",753917
873,1702.3822503249062,"Salinas, CA",395050
874,1895.5188006259248,"San Luis Obispo, CA",395061
875,1189.112109075439,"Merced, CA",394851
876,2357.9630503163407,"Santa Cruz, CA",395065
877,1150.8193557427105,"Chico, CA",394464
878,987.7215117214708,"Redding, CA",395018
879,1024.4867015991924,"El Centro, CA",394559
880,1024.4867015991924,"Yuba City, CA",395246
881,1024.4867015991924,"Madera, CA",394814
882,1024.4867015991924,"Hanford, CA",394662
883,2045.4634895907805,"Napa, CA",394900
884,1024.4867015991924,"Eureka, CA",394577
885,1024.4867015991924,"Truckee, CA",395166
886,1024.4867015991924,"Ukiah, CA",395175
887,1024.4867015991924,"Clearlake, CA",394472
888,1024.4867015991924,"Red Bluff, CA",395016
889,1024.4867015991924,"Sonora, CA",753920
890,1024.4867015991924,"Crescent City, CA",394508
891,2123.6344521946903,"Los Angeles, CA",753899
892,2678.9241776840568,"San Francisco, CA",395057
893,1546.3541659712291,"Riverside, CA",395025
894,1949.3313291029112,"San Diego, CA",395056
895,1523.1380200935532,"Sacramento, CA",395045
896,2827.5541886022143,"San Jose, CA",395059
897,1110.6112668289109,"Fresno, CA",394619
898,1082.9760557720588,"Bakersfield, CA",394357
899,2054.7345268690556,"Oxnard, CA",394952
900,1517.3447564553371,"Stockton, CA",395134
901,1200.957152075946,"Modesto, CA",394871
902,2042.8996131329536,"Santa Rosa, CA",395068
903,1146.0478486264092,"Visalia, CA",395195
904,1657.8006669578028,"Vallejo, CA",395183
905,2013.254770560932,"Santa Maria, CA",753917
906,1712.967538208804,"Salinas, CA",395050
907,1900.242725317348,"San Luis Obispo, CA",395061
908,1203.0658187882923,"Merced, CA",394851
909,2387.570489784716,"Santa Cruz, CA",395065
910,1156.7773006207458,"Chico, CA",394464
911,992.6092057682154,"Redding, CA",395018
912,1033.7778789936308,"El Centro, CA",394559
913,1208.806268723801,"Yuba City, CA",395246
914,1033.7778789936308,"Madera, CA",394814
915,1033.7778789936308,"Hanford, CA",394662
916,2070.7309637633007,"Napa, CA",394900
917,1033.7778789936308,"Eureka, CA",394577
918,1033.7778789936308,"Truckee, CA",395166
919,1033.7778789936308,"Ukiah, CA",395175
920,1033.7778789936308,"Clearlake, CA",394472
921,1033.7778789936308,"Red Bluff, CA",395016
922,1033.7778789936308,"Sonora, CA",753920
923,1033.7778789936308,"Crescent City, CA",394508
924,2136.6442629997855,"Los Angeles, CA",753899
925,2697.547936966707,"San Francisco, CA",395057
926,1555.5986177564794,"Riverside, CA",395025
927,1965.7305547135811,"San Diego, CA",395056
928,1540.252660380564,"Sacramento, CA",395045
929,2861.2404470744477,"San Jose, CA",395059
930,1125.5002527268643,"Fresno, CA",394619
931,1088.594976463861,"Bakersfield, CA",394357
932,2067.7852300745103,"Oxnard, CA",394952
933,1529.222913426953,"Stockton, CA",395134
934,1213.5100078571015,"Modesto, CA",394871
935,2051.987711442945,"Santa Rosa, CA",395068
936,1153.3660741244378,"Visalia, CA",395195
937,1677.4169594471814,"Vallejo, CA",395183
938,2035.69200187281,"Santa Maria, CA",753917
939,1744.296049471718,"Salinas, CA",395050
940,1913.8027347641628,"San Luis Obispo, CA",395061
941,1224.1247699616388,"Merced, CA",394851
942,2471.016390233075,"Santa Cruz, CA",395065
943,1156.5796657256874,"Chico, CA",394464
944,996.4099855682654,"Redding, CA",395018
945,1037.7660568112262,"El Centro, CA",394559
946,1217.1070454382325,"Yuba City, CA",395246
947,1037.7660568112262,"Madera, CA",394814
948,1037.7660568112262,"Hanford, CA",394662
949,2079.4414692909277,"Napa, CA",394900
950,1037.7660568112262,"Eureka, CA",394577
951,1037.7660568112262,"Truckee, CA",395166
952,1037.7660568112262,"Ukiah, CA",395175
953,1037.7660568112262,"Clearlake, CA",394472
954,1037.7660568112262,"Red Bluff, CA",395016
955,1037.7660568112262,"Sonora, CA",753920
956,1037.7660568112262,"Crescent City, CA",394508
957,2145.4376253979717,"Los Angeles, CA",753899
958,2719.505453161363,"San Francisco, CA",395057
959,1568.2207890332324,"Riverside, CA",395025
960,1977.6120324918677,"San Diego, CA",395056
961,1555.0072366371917,"Sacramento, CA",395045
962,2884.25920159408,"San Jose, CA",395059
963,1138.3340909020137,"Fresno, CA",394619
964,1092.0546541385622,"Bakersfield, CA",394357
965,2060.427073368822,"Oxnard, CA",394952
966,1545.5173423676194,"Stockton, CA",395134
967,1231.1380316286145,"Modesto, CA",394871
968,2078.6019553194456,"Santa Rosa, CA",395068
969,1163.8166483219252,"Visalia, CA",395195
970,1698.969894163439,"Vallejo, CA",395183
971,2031.3011168370024,"Santa Maria, CA",753917
972,1749.8005631659562,"Salinas, CA",395050
973,1901.6042612225892,"San Luis Obispo, CA",395061
974,1235.2948555343182,"Merced, CA",394851
975,2475.625349365894,"Santa Cruz, CA",395065
976,1156.7283920238249,"Chico, CA",394464
977,1001.218993592175,"Redding, CA",395018
978,1044.8821614396738,"El Centro, CA",394559
979,1239.431893123986,"Yuba City, CA",395246
980,1044.8821614396738,"Madera, CA",394814
981,1044.8821614396738,"Hanford, CA",394662
982,2088.1042403332012,"Napa, CA",394900
983,1044.8821614396738,"Eureka, CA",394577
984,1044.8821614396738,"Truckee, CA",395166
985,1044.8821614396738,"Ukiah, CA",395175
986,1044.8821614396738,"Clearlake, CA",394472
987,1044.8821614396738,"Red Bluff, CA",395016
988,1044.8821614396738,"Sonora, CA",753920
989,1044.8821614396738,"Crescent City, CA",394508
990,2155.1954264926067,"Los Angeles, CA",753899
991,2733.3079217223926,"San Francisco, CA",395057
992,1576.4009054769888,"Riverside, CA",395025
993,1989.906958132325,"San Diego, CA",395056
994,1568.1828301563582,"Sacramento, CA",395045
995,2901.1260682226716,"San Jose, CA",395059
996,1140.32000849782,"Fresno, CA",394619
997,1096.8180003964942,"Bakersfield, CA",394357
998,2074.5690239196083,"Oxnard, CA",394952
999,1556.6575112090718,"Stockton, CA",395134
1000,1245.6711815316771,"Modesto, CA",394871
1001,2086.1590060409376,"Santa Rosa, CA",395068
1002,1169.326063567186,"Visalia, CA",395195
1003,1716.8914507311863,"Vallejo, CA",395183
1004,2028.547291158715,"Santa Maria, CA",753917
1005,1740.3619348891796,"Salinas, CA",395050
1006,1881.5891822554784,"San Luis Obispo, CA",395061
1007,1242.100463969495,"Merced, CA",394851
1008,2466.6738276451056,"Santa Cruz, CA",395065
1009,1150.595000422241,"Chico, CA",394464
1010,1000.2863037969312,"Redding, CA",395018
1011,1044.795728372142,"El Centro, CA",394559
1012,1258.0779023621658,"Yuba City, CA",395246
1013,1044.795728372142,"Madera, CA",394814
1014,1044.795728372142,"Hanford, CA",394662
1015,2093.8736549091823,"Napa, CA",394900
1016,1044.795728372142,"Eureka, CA",394577
1017,1044.795728372142,"Truckee, CA",395166
1018,1044.795728372142,"Ukiah, CA",395175
1019,1044.795728372142,"Clearlake, CA",394472
1020,1044.795728372142,"Red Bluff, CA",395016
1021,1044.795728372142,"Sonora, CA",753920
1022,1044.795728372142,"Crescent City, CA",394508
1023,2161.2827724524464,"Los Angeles, CA",753899
1024,2741.8842603497037,"San Francisco, CA",395057
1025,1587.3306482347652,"Riverside, CA",395025
1026,1994.916761472312,"San Diego, CA",395056
1027,1577.908720270266,"Sacramento, CA",395045
1028,2899.345750028769,"San Jose, CA",395059
1029,1144.696684068725,"Fresno, CA",394619
1030,1098.3341181839387,"Bakersfield, CA",394357
1031,2086.526253221296,"Oxnard, CA",394952
1032,1577.9549228096098,"Stockton, CA",395134
1033,1251.7495947849254,"Modesto, CA",394871
1034,2090.44144301936,"Santa Rosa, CA",395068
1035,1167.982789745363,"Visalia, CA",395195
1036,1722.7670876900404,"Vallejo, CA",395183
1037,2019.6318924020193,"Santa Maria, CA",753917
1038,1748.37774152597,"Salinas, CA",395050
1039,1882.1673312769144,"San Luis Obispo, CA",395061
1040,1246.4040378094496,"Merced, CA",394851
1041,2450.3131258251587,"Santa Cruz, CA",395065
1042,1160.6317487863391,"Chico, CA",394464
1043,1005.0483267750304,"Redding, CA",395018
1044,1046.803389444825,"El Centro, CA",394559
1045,1263.647380832425,"Yuba City, CA",395246
1046,1046.803389444825,"Madera, CA",394814
1047,1046.803389444825,"Hanford, CA",394662
1048,2102.9397256599723,"Napa, CA",394900
1049,1046.803389444825,"Eureka, CA",394577
1050,1046.803389444825,"Truckee, CA",395166
1051,1046.803389444825,"Ukiah, CA",395175
1052,1046.803389444825,"Clearlake, CA",394472
1053,1046.803389444825,"Red Bluff, CA",395016
1054,1046.803389444825,"Sonora, CA",753920
1055,1046.803389444825,"Crescent City, CA",394508
1056,2166.9310427812043,"Los Angeles, CA",753899
1057,2745.032991347025,"San Francisco, CA",395057
1058,1591.2780768952546,"Riverside, CA",395025
1059,1998.7218065380955,"San Diego, CA",395056
1060,1584.263784940826,"Sacramento, CA",395045
1061,2892.9402101606443,"San Jose, CA",395059
1062,1151.8620165620366,"Fresno, CA",394619
1063,1105.1093003876708,"Bakersfield, CA",394357
1064,2103.019799810189,"Oxnard, CA",394952
1065,1589.4966162135331,"Stockton, CA",395134
1066,1255.8856824957145,"Modesto, CA",394871
1067,2092.67481250702,"Santa Rosa, CA",395068
1068,1165.9909198722623,"Visalia, CA",395195
1069,1728.0271326439715,"Vallejo, CA",395183
1070,2029.71424264684,"Santa Maria, CA",753917
1071,1749.9250119188175,"Salinas, CA",395050
1072,1906.1621149220157,"San Luis Obispo, CA",395061
1073,1254.529985114228,"Merced, CA",394851
1074,2464.7294085595227,"Santa Cruz, CA",395065
1075,1169.2156681271997,"Chico, CA",394464
1076,1020.2692902958936,"Redding, CA",395018
1077,1046.1589513447225,"El Centro, CA",394559
1078,1253.2107875572326,"Yuba City, CA",395246
1079,1046.1589513447225,"Madera, CA",394814
1080,1046.1589513447225,"Hanford, CA",394662
1081,2103.4600754497847,"Napa, CA",394900
1082,1046.1589513447225,"Eureka, CA",394577
1083,1046.1589513447225,"Truckee, CA",395166
1084,1046.1589513447225,"Ukiah, CA",395175
1085,1046.1589513447225,"Clearlake, CA",394472
1086,1046.1589513447225,"Red Bluff, CA",395016
1087,1046.1589513447225,"Sonora, CA",753920
1088,1046.1589513447225,"Crescent City, CA",394508
1089,2168.904927639828,"Los Angeles, CA",753899
1090,2742.0084336111195,"San Francisco, CA",395057
1091,1597.215957612052,"Riverside, CA",395025
1092,1999.3892450097424,"San Diego, CA",395056
1093,1588.949322321534,"Sacramento, CA",395045
1094,2883.5285524008264,"San Jose, CA",395059
1095,1156.838588749341,"Fresno, CA",394619
1096,1101.9179021734062,"Bakersfield, CA",394357
1097,2102.172805486257,"Oxnard, CA",394952
1098,1593.7521826593718,"Stockton, CA",395134
1099,1239.6704363246554,"Modesto, CA",394871
1100,2111.9101801411803,"Santa Rosa, CA",395068
1101,1168.3919677184922,"Visalia, CA",395195
1102,1726.1449922631923,"Vallejo, CA",395183
1103,2040.2191491369877,"Santa Maria, CA",753917
1104,1765.9792241254254,"Salinas, CA",395050
1105,1936.0660973943611,"San Luis Obispo, CA",395061
1106,1247.065452164879,"Merced, CA",394851
1107,2477.9338123457633,"Santa Cruz, CA",395065
1108,1172.471457475042,"Chico, CA",394464
1109,1025.011154560868,"Redding, CA",395018
1110,1044.5503557688285,"El Centro, CA",394559
1111,1257.106377581785,"Yuba City, CA",395246
1112,1044.5503557688285,"Madera, CA",394814
1113,1044.5503557688285,"Hanford, CA",394662
1114,2134.7677639220806,"Napa, CA",394900
1115,1044.5503557688285,"Eureka, CA",394577
1116,1044.5503557688285,"Truckee, CA",395166
1117,1044.5503557688285,"Ukiah, CA",395175
1118,1044.5503557688285,"Clearlake, CA",394472
1119,1044.5503557688285,"Red Bluff, CA",395016
1120,1044.5503557688285,"Sonora, CA",753920
1121,1044.5503557688285,"Crescent City, CA",394508
1122,2177.7062109148965,"Los Angeles, CA",753899
1123,2729.804638152973,"San Francisco, CA",395057
1124,1606.3884330725623,"Riverside, CA",395025
1125,2001.3652348524588,"San Diego, CA",395056
1126,1586.4669422263069,"Sacramento, CA",395045
1127,2866.7043385320626,"San Jose, CA",395059
1128,1161.8406066309865,"Fresno, CA",394619
1129,1104.297165502414,"Bakersfield, CA",394357
1130,2113.764204091543,"Oxnard, CA",394952
1131,1585.781795559787,"Stockton, CA",395134
1132,1235.1510227125295,"Modesto, CA",394871
1133,2173.5800049922955,"Santa Rosa, CA",395068
1134,1178.8659790879249,"Visalia, CA",395195
1135,1727.8151265485096,"Vallejo, CA",395183
1136,2034.6654982520072,"Santa Maria, CA",753917
1137,1773.002102364964,"Salinas, CA",395050
1138,1956.4691534493136,"San Luis Obispo, CA",395061
1139,1254.0640506717443,"Merced, CA",394851
1140,2494.6677700906935,"Santa Cruz, CA",395065
1141,1158.3213895781032,"Chico, CA",394464
1142,1018.465365929981,"Redding, CA",395018
1143,1049.2551830400844,"El Centro, CA",394559
1144,1283.9229098086362,"Yuba City, CA",395246
1145,1049.2551830400844,"Madera, CA",394814
1146,1049.2551830400844,"Hanford, CA",394662
1147,2207.051595857309,"Napa, CA",394900
1148,1049.2551830400844,"Eureka, CA",394577
1149,1049.2551830400844,"Truckee, CA",395166
1150,1049.2551830400844,"Ukiah, CA",395175
1151,1049.2551830400844,"Clearlake, CA",394472
1152,1049.2551830400844,"Red Bluff, CA",395016
1153,1049.2551830400844,"Sonora, CA",753920
1154,1049.2551830400844,"Crescent City, CA",394508
1155,2188.34955760063,"Los Angeles, CA",753899
1156,2736.9883276461414,"San Francisco, CA",395057
1157,1610.3302712615807,"Riverside, CA",395025
1158,2011.5707944399635,"San Diego, CA",395056
1159,1588.8647458974256,"Sacramento, CA",395045
1160,2873.9821139674978,"San Jose, CA",395059
1161,1161.2278175676936,"Fresno, CA",394619
1162,1109.3207337822523,"Bakersfield, CA",394357
1163,2124.6805161381017,"Oxnard, CA",394952
1164,1590.889252213056,"Stockton, CA",395134
1165,1252.5736505179232,"Modesto, CA",394871
1166,2197.7770290917424,"Santa Rosa, CA",395068
1167,1181.8286393513436,"Visalia, CA",395195
1168,1728.38174807187,"Vallejo, CA",395183
1169,2030.266665968732,"Santa Maria, CA",753917
1170,1770.4484535097754,"Salinas, CA",395050
1171,1964.0246168318936,"San Luis Obispo, CA",395061
1172,1274.4012002686486,"Merced, CA",394851
1173,2494.383001998044,"Santa Cruz, CA",395065
1174,1171.879281478165,"Chico, CA",394464
1175,1026.3933793146764,"Redding, CA",395018
1176,1053.8162085678073,"El Centro, CA",394559
1177,1288.5876294984198,"Yuba City, CA",395246
1178,1053.8162085678073,"Madera, CA",394814
1179,1053.8162085678073,"Hanford, CA",394662
1180,2201.9086865847244,"Napa, CA",394900
1181,1053.8162085678073,"Eureka, CA",394577
1182,1053.8162085678073,"Truckee, CA",395166
1183,1053.8162085678073,"Ukiah, CA",395175
1184,1053.8162085678073,"Clearlake, CA",394472
1185,1053.8162085678073,"Red Bluff, CA",395016
1186,1053.8162085678073,"Sonora, CA",753920
1187,1053.8162085678073,"Crescent City, CA",394508
1188,2199.368480154562,"Los Angeles, CA",753899
1189,2753.01377882284,"San Francisco, CA",395057
1190,1619.3687332212814,"Riverside, CA",395025
1191,2024.9875992641685,"San Diego, CA",395056
